scenario,signal,t_s,error_est_minus_gt
Baseline-NN-MSE,v_y,512.060997,-0.007089777853879077
Baseline-NN-MSE,v_y,512.225997,-0.009027255312601748
Baseline-NN-MSE,v_y,512.291997,-0.002184243944021582
Baseline-NN-MSE,v_y,512.423997,-0.0038238187976622345
Baseline-NN-MSE,v_y,512.489997,-0.0019515652711216344
Baseline-NN-MSE,v_y,512.621997,-0.0023693611056084703
Baseline-NN-MSE,v_y,512.687997,0.0029324332222582065
Baseline-NN-MSE,v_y,512.786997,0.003295902659731474
Baseline-NN-MSE,v_y,512.885997,0.01349714886015254
Baseline-NN-MSE,v_y,512.984997,0.008189385544373741
Baseline-NN-MSE,v_y,513.050997,0.009485764559427554
Baseline-NN-MSE,v_y,513.182997,0.03523177211683178
Baseline-NN-MSE,v_y,513.248997,0.014736149864063769
Baseline-NN-MSE,v_y,513.347997,0.034311407900352794
Baseline-NN-MSE,v_y,513.446997,0.01841716892696582
Baseline-NN-MSE,v_y,513.512997,0.022330780570668472
Baseline-NN-MSE,v_y,513.578997,0.022848979291008487
Baseline-NN-MSE,v_y,513.710997,0.025281463922098235
Baseline-NN-MSE,v_y,513.776997,0.025674260121645587
Baseline-NN-MSE,v_y,513.875997,0.05321773871174311
Baseline-NN-MSE,v_y,513.941997,0.02920109182435853
Baseline-NN-MSE,v_y,514.073997,0.09110483901804552
Baseline-NN-MSE,v_y,514.139997,0.03364865499773788
Baseline-NN-MSE,v_y,514.238997,0.06484131531867997
Baseline-NN-MSE,v_y,514.370997,0.08083449748318969
Baseline-NN-MSE,v_y,514.436997,0.038105099560819866
Baseline-NN-MSE,v_y,514.568997,0.04821935408818295
Baseline-NN-MSE,v_y,514.634997,0.048062352217847104
Baseline-NN-MSE,v_y,514.733997,0.10487509928132538
Baseline-NN-MSE,v_y,514.799997,0.05673303271331434
Baseline-NN-MSE,v_y,514.931997,0.12742339499862815
Baseline-NN-MSE,v_y,514.997997,0.06442277118901134
Baseline-NN-MSE,v_y,515.096997,0.07242991670997173
Baseline-NN-MSE,v_y,515.261997,0.14027077247465525
Baseline-NN-MSE,v_y,515.393997,0.25115798308683646
Baseline-NN-MSE,v_y,515.525997,0.19168085660217704
Baseline-NN-MSE,v_y,515.657997,0.1918234431782665
Baseline-NN-MSE,v_y,515.789997,0.2228094139504606
Baseline-NN-MSE,v_y,515.921997,0.24236082169935283
Baseline-NN-MSE,v_y,516.053997,0.24346895782620318
Baseline-NN-MSE,v_y,516.185997,0.27394340313167714
Baseline-NN-MSE,v_y,516.251997,0.13274681962497686
Baseline-NN-MSE,v_y,516.383997,0.2958419201442251
Baseline-NN-MSE,v_y,516.449997,0.14593640082170517
Baseline-NN-MSE,v_y,516.581997,0.3186747382158903
Baseline-NN-MSE,v_y,516.647997,0.15715372440900988
Baseline-NN-MSE,v_y,516.779997,0.33930196492738124
Baseline-NN-MSE,v_y,516.845997,0.1679548790200264
Baseline-NN-MSE,v_y,516.944997,0.20608481964538575
Baseline-NN-MSE,v_y,517.043997,0.1978837525647919
Baseline-NN-MSE,v_y,517.142997,0.2509648197560589
Baseline-NN-MSE,v_y,517.241997,0.24076972938725946
Baseline-NN-MSE,v_y,517.340997,0.2604177133608685
Baseline-NN-MSE,v_y,517.439997,0.5228464740661318
Baseline-NN-MSE,v_y,517.538997,0.24833184603316316
Baseline-NN-MSE,v_y,517.604997,0.2537754215061465
Baseline-NN-MSE,v_y,517.736997,0.24599869003506575
Baseline-NN-MSE,v_y,517.802997,0.2466443171145377
Baseline-NN-MSE,v_y,517.901997,0.4858661379347533
Baseline-NN-MSE,v_y,517.967997,0.24121877623932705
Baseline-NN-MSE,v_y,518.099997,0.7333390456613836
Baseline-NN-MSE,v_y,518.165997,0.23690820028721463
Baseline-NN-MSE,v_y,518.231997,0.24879410033179578
Baseline-NN-MSE,v_y,518.330997,0.24344528670910415
Baseline-NN-MSE,v_y,518.396997,0.2483004537886213
Baseline-NN-MSE,v_y,518.528997,0.7393148221458428
Baseline-NN-MSE,v_y,518.594997,0.2514001475577253
Baseline-NN-MSE,v_y,518.693997,0.5006941917610327
Baseline-NN-MSE,v_y,518.759997,0.2556683394324242
Baseline-NN-MSE,v_y,518.825997,0.2532271245921637
Baseline-NN-MSE,v_y,518.924997,0.255336356058163
Baseline-NN-MSE,v_y,518.990997,0.26283822039680454
Baseline-NN-MSE,v_y,519.089997,0.5322043058690189
Baseline-NN-MSE,v_y,519.155997,0.2640872390390904
Baseline-NN-MSE,v_y,519.221997,0.26792339005133115
Baseline-NN-MSE,v_y,519.287997,0.2638641633026847
Baseline-NN-MSE,v_y,519.386997,0.5277672852236759
Baseline-NN-MSE,v_y,519.452997,0.26456021614029523
Baseline-NN-MSE,v_y,519.518997,0.25867443066800117
Baseline-NN-MSE,v_y,519.584997,0.25825813169831624
Baseline-NN-MSE,v_y,519.650997,0.25314701447804927
Baseline-NN-MSE,v_y,519.716997,0.25547623712114814
Baseline-NN-MSE,v_y,519.815997,0.504713700379153
Baseline-NN-MSE,v_y,519.881997,0.2458931969898107
Baseline-NN-MSE,v_y,519.980997,0.4889607896143754
Baseline-NN-MSE,v_y,520.046997,0.23846436108115107
Baseline-NN-MSE,v_y,520.112997,0.23853300643751693
Baseline-NN-MSE,v_y,520.178997,0.2303542521980886
Baseline-NN-MSE,v_y,520.244997,0.23255777275610826
Baseline-NN-MSE,v_y,520.343997,0.22791221122144956
Baseline-NN-MSE,v_y,520.409997,0.21463359497213352
Baseline-NN-MSE,v_y,520.541997,0.6268342223700838
Baseline-NN-MSE,v_y,520.607997,0.19889165054579527
Baseline-NN-MSE,v_y,520.706997,0.3881353731261544
Baseline-NN-MSE,v_y,520.772997,0.1797801282495798
Baseline-NN-MSE,v_y,520.838997,0.18375484564710218
Baseline-NN-MSE,v_y,520.904997,0.17498204633761874
Baseline-NN-MSE,v_y,521.003997,0.16765913525657392
Baseline-NN-MSE,v_y,521.069997,0.15445907732227207
Baseline-NN-MSE,v_y,521.168997,0.2809990390074565
Baseline-NN-MSE,v_y,521.234997,0.14216883120275883
Baseline-NN-MSE,v_y,521.300997,0.1344644800687601
Baseline-NN-MSE,v_y,521.399997,0.2591128519506127
Baseline-NN-MSE,v_y,521.465997,0.11958269989522392
Baseline-NN-MSE,v_y,521.531997,0.11196869832518346
Baseline-NN-MSE,v_y,521.630997,0.22475148264979455
Baseline-NN-MSE,v_y,521.729997,0.09784720261039344
Baseline-NN-MSE,v_y,521.795997,0.09858184734759018
Baseline-NN-MSE,v_y,521.894997,0.09412333053937844
Baseline-NN-MSE,v_y,521.993997,0.16397548579478752
Baseline-NN-MSE,v_y,522.092997,0.15772562134590243
Baseline-NN-MSE,v_y,522.158997,0.07213549986842474
Baseline-NN-MSE,v_y,522.224997,0.06755457174999745
Baseline-NN-MSE,v_y,522.356997,0.06031537123685281
Baseline-NN-MSE,v_y,522.422997,0.051676179978462675
Baseline-NN-MSE,v_y,522.521997,0.046435739705651666
Baseline-NN-MSE,v_y,522.620997,0.08079247327490893
Baseline-NN-MSE,v_y,522.719997,0.0316449797665229
Baseline-NN-MSE,v_y,522.785997,0.029797837870175266
Baseline-NN-MSE,v_y,522.917997,0.04702847565641782
Baseline-NN-MSE,v_y,522.983997,0.017865927310632215
Baseline-NN-MSE,v_y,523.082997,0.007820246661486924
Baseline-NN-MSE,v_y,523.148997,0.000243863474845743
Baseline-NN-MSE,v_y,523.247997,-0.008342346852012962
Baseline-NN-MSE,v_y,523.346997,-0.008837050887409334
Baseline-NN-MSE,v_y,523.445997,-0.01801824331114551
Baseline-NN-MSE,v_y,523.544997,-0.019232533845405228
Baseline-NN-MSE,v_y,523.643997,-0.016793668466768916
Baseline-NN-MSE,v_y,523.709997,-0.006939175122128563
Baseline-NN-MSE,v_y,523.841997,-0.0063860645933247195
Baseline-NN-MSE,v_y,523.907997,-0.00018287925744266131
Baseline-NN-MSE,v_y,524.039997,0.008954633312127001
Baseline-NN-MSE,v_y,524.105997,0.007510979394687863
Baseline-NN-MSE,v_y,524.237997,0.032382163450528495
Baseline-NN-MSE,v_y,524.303997,0.013036210793787036
Baseline-NN-MSE,v_y,524.369997,0.015070970635067344
Baseline-NN-MSE,v_y,524.501997,0.011871358983223506
Baseline-NN-MSE,v_y,524.567997,0.018874614690548935
Baseline-NN-MSE,v_y,524.699997,0.0440871062104739
Baseline-NN-MSE,v_y,524.765997,0.02684686041351105
Baseline-NN-MSE,v_y,524.864997,0.025956380188372794
Baseline-NN-MSE,v_y,524.963997,0.029491213524312936
Baseline-NN-MSE,v_y,525.062997,0.028343249682174193
Baseline-NN-MSE,v_y,525.161997,0.060122474592757574
Baseline-NN-MSE,v_y,525.260997,0.026339651091453337
Baseline-NN-MSE,v_y,525.359997,0.056680088853039545
Baseline-NN-MSE,v_y,525.458997,0.05476853531887548
Baseline-NN-MSE,v_y,525.524997,0.02867340751055049
Baseline-NN-MSE,v_y,525.623997,0.0568663544061625
Baseline-NN-MSE,v_y,525.722997,0.029158863934833017
Baseline-NN-MSE,v_y,525.788997,0.02903895264468788
Baseline-NN-MSE,v_y,525.854997,0.029637476346573127
Baseline-NN-MSE,v_y,525.953997,0.029838830492434174
Baseline-NN-MSE,v_y,526.019997,0.029674314853962575
Baseline-NN-MSE,v_y,526.118997,0.05792681018546361
Baseline-NN-MSE,v_y,526.217997,0.025618278728386318
Baseline-NN-MSE,v_y,526.316997,0.04784517350624668
Baseline-NN-MSE,v_y,526.415997,0.04028963841403657
Baseline-NN-MSE,v_y,526.514997,0.03301650885524073
Baseline-NN-MSE,v_y,526.580997,0.012091149295898065
Baseline-NN-MSE,v_y,526.712997,0.010715519118575607
Baseline-NN-MSE,v_y,526.778997,0.013264699018765726
Baseline-NN-MSE,v_y,526.910997,0.013735058104824543
Baseline-NN-MSE,v_y,527.009997,0.037814877868813025
Baseline-NN-MSE,v_y,527.075997,0.0241309316927361
Baseline-NN-MSE,v_y,527.174997,0.055926861748641775
Baseline-NN-MSE,v_y,527.273997,0.06695428045457275
Baseline-NN-MSE,v_y,527.372997,0.08254861778702137
Baseline-NN-MSE,v_y,527.438997,0.04233452957203924
Baseline-NN-MSE,v_y,527.570997,0.1089606742768402
Baseline-NN-MSE,v_y,527.636997,0.0571703085783489
Baseline-NN-MSE,v_y,527.768997,0.0706456957735617
Baseline-NN-MSE,v_y,527.834997,0.07315694448682207
Baseline-NN-MSE,v_y,527.966997,0.08156548069035804
Baseline-NN-MSE,v_y,528.032997,0.08413765880835485
Baseline-NN-MSE,v_y,528.164997,0.0899168029285813
Baseline-NN-MSE,v_y,528.230997,0.09184588662980114
Baseline-NN-MSE,v_y,528.362997,0.1843000065025215
Baseline-NN-MSE,v_y,528.461997,0.1880343652322666
Baseline-NN-MSE,v_y,528.560997,0.18929299093900792
Baseline-NN-MSE,v_y,528.659997,0.09458635159135126
Baseline-NN-MSE,v_y,528.725997,0.09794218313646738
Baseline-NN-MSE,v_y,528.824997,0.09438101984619732
Baseline-NN-MSE,v_y,528.890997,0.09589957524455889
Baseline-NN-MSE,v_y,528.989997,0.19020546487414097
Baseline-NN-MSE,v_y,529.121997,0.286048990630341
Baseline-NN-MSE,v_y,529.253997,0.19457555615000538
Baseline-NN-MSE,v_y,529.385997,0.2047481944351415
Baseline-NN-MSE,v_y,529.517997,0.22415328584141234
Baseline-NN-MSE,v_y,529.649997,0.11269180431501824
Baseline-NN-MSE,v_y,529.814997,0.3736031440228978
Baseline-NN-MSE,v_y,529.913997,0.28562530319917734
Baseline-NN-MSE,v_y,530.012997,0.1560067529310485
Baseline-NN-MSE,v_y,530.111997,0.31858585875989304
Baseline-NN-MSE,v_y,530.243997,0.33227945557951244
Baseline-NN-MSE,v_y,530.375997,0.18992314319622966
Baseline-NN-MSE,v_y,530.540997,0.5957805164236706
Baseline-NN-MSE,v_y,530.639997,0.4257546915305934
Baseline-NN-MSE,v_y,530.738997,0.22360754181891257
Baseline-NN-MSE,v_y,530.837997,0.4670049845284118
Baseline-NN-MSE,v_y,530.936997,0.23921062538406707
Baseline-NN-MSE,v_y,531.035997,0.4918080364311885
Baseline-NN-MSE,v_y,531.134997,0.24700567096218745
Baseline-NN-MSE,v_y,531.299997,0.9849883615130205
Baseline-NN-MSE,v_y,531.365997,0.2230128772015989
Baseline-NN-MSE,v_y,531.497997,0.21121302323700153
Baseline-NN-MSE,v_y,531.629997,0.3904351555029126
Baseline-NN-MSE,v_y,531.695997,0.18224986342423966
Baseline-NN-MSE,v_y,531.827997,0.32158775107180004
Baseline-NN-MSE,v_y,531.893997,0.1468350026910068
Baseline-NN-MSE,v_y,532.058997,0.11955704689040006
Baseline-NN-MSE,v_y,532.223997,0.4189786822528487
Baseline-NN-MSE,v_y,532.289997,0.09166923839401303
Baseline-NN-MSE,v_y,532.421997,0.1703677227937676
Baseline-NN-MSE,v_y,532.487997,0.07827410076143601
Baseline-NN-MSE,v_y,532.619997,0.13958394743713853
Baseline-NN-MSE,v_y,532.751997,0.20743873773040974
Baseline-NN-MSE,v_y,532.817997,0.06608570025593502
Baseline-NN-MSE,v_y,532.982997,0.06100675921768006
Baseline-NN-MSE,v_y,533.081997,0.12138737490405152
Baseline-NN-MSE,v_y,533.180997,0.06051102079495141
Baseline-NN-MSE,v_y,533.279997,0.11712406767377337
Baseline-NN-MSE,v_y,533.378997,0.053822837915739885
Baseline-NN-MSE,v_y,533.477997,0.10620778192125091
Baseline-NN-MSE,v_y,533.576997,0.04307473585912805
Baseline-NN-MSE,v_y,533.675997,0.08232802092055476
Baseline-NN-MSE,v_y,533.774997,0.02668027697364249
Baseline-NN-MSE,v_y,533.873997,0.04968266839842039
Baseline-NN-MSE,v_y,533.972997,0.012613756101018503
Baseline-NN-MSE,v_y,534.071997,0.012716721726802875
Baseline-NN-MSE,v_y,534.170997,-0.0037667483663634625
Baseline-NN-MSE,v_y,534.269997,-0.014771841051617426
Baseline-NN-MSE,v_y,534.401997,-0.027603231624922293
Baseline-NN-MSE,v_y,534.533997,-0.03407004496291175
Baseline-NN-MSE,v_y,534.665997,-0.03946984017271229
Baseline-NN-MSE,v_y,534.797997,-0.03541126741140915
Baseline-NN-MSE,v_y,534.929997,-0.029339541002267447
Baseline-NN-MSE,v_y,535.061997,-0.02451957556179079
Baseline-NN-MSE,v_y,535.193997,-0.015606115449558207
Baseline-NN-MSE,v_y,535.391997,-0.005496396074508442
Baseline-NN-MSE,v_y,535.523997,-0.0037151776029388777
Baseline-NN-MSE,v_y,535.655997,0.0008832462178882255
Baseline-NN-MSE,v_y,535.787997,0.0007741020931196201
Baseline-NN-MSE,v_y,535.919997,0.0022823402682113046
Baseline-NN-MSE,v_y,536.051997,0.0004081802307779568
Baseline-NN-MSE,v_y,536.249997,-0.009315433620057706
Baseline-NN-MSE,v_y,536.381997,-0.011378270130498209
Baseline-NN-MSE,v_y,536.513997,-0.014187276737007929
Baseline-NN-MSE,v_y,536.645997,-0.015408427134126771
Baseline-NN-MSE,v_y,536.777997,-0.007744027522233257
Baseline-NN-MSE,v_y,536.942997,-0.02266980059638606
Baseline-NN-MSE,v_y,537.041997,-0.014378506037312937
Baseline-NN-MSE,v_y,537.173997,-0.0060663574139533764
Baseline-NN-MSE,v_y,537.305997,-0.010433875019281709
Baseline-NN-MSE,v_y,537.371997,-0.00405524934270194
Baseline-NN-MSE,v_y,537.503997,-0.006435420163468356
Baseline-NN-MSE,v_y,537.569997,-0.0020467131876002118
Baseline-NN-MSE,v_y,537.767997,-0.0013919775327206185
Baseline-NN-MSE,v_y,537.899997,-0.0003052278104319576
Baseline-NN-MSE,v_y,538.031997,-0.0015309513402526707
Baseline-NN-MSE,v_y,538.097997,-0.00011051312099535048
Baseline-NN-MSE,v_y,538.229997,-0.0009261412131632753
Baseline-NN-MSE,v_y,538.295997,-0.0009969571397360757
Baseline-NN-MSE,v_y,538.460997,-0.002525442145032679
Baseline-NN-MSE,v_y,538.625997,-0.01300761993285388
Baseline-NN-MSE,v_y,538.691997,-0.004376739880674744
Baseline-NN-MSE,v_y,538.823997,-0.010504228304214103
Baseline-NN-MSE,v_y,538.955997,-0.01354434211842429
Baseline-NN-MSE,v_y,539.087997,-0.014497229286918573
Baseline-NN-MSE,v_y,539.186997,-0.00764553725258665
Baseline-NN-MSE,v_y,539.351997,-0.030755745221089967
Baseline-NN-MSE,v_y,539.417997,-0.007695098920796742
Baseline-NN-MSE,v_y,539.582997,-0.006155619391275437
Baseline-NN-MSE,v_y,539.681997,-0.012665101139311494
Baseline-NN-MSE,v_y,539.780997,-0.005639859183964899
Baseline-NN-MSE,v_y,539.879997,-0.012993686819517784
Baseline-NN-MSE,v_y,539.978997,-0.006519204641105211
Baseline-NN-MSE,v_y,540.143997,-0.01074185356239355
Baseline-NN-MSE,v_y,540.275997,-0.013349108333272703
Baseline-NN-MSE,v_y,540.407997,-0.004324997224445744
Baseline-NN-MSE,v_y,540.506997,-0.0022167513754756626
Baseline-NN-MSE,v_y,540.605997,-0.0038627995669791226
Baseline-NN-MSE,v_y,540.704997,-0.002942374939216766
Baseline-NN-MSE,v_y,540.869997,-0.004464141385157071
Baseline-NN-MSE,v_y,541.001997,-0.006362877638856439
Baseline-NN-MSE,v_y,541.100997,-0.002566007552791058
Baseline-NN-MSE,v_y,541.265997,-0.00711628403897951
Baseline-NN-MSE,v_y,541.397997,-0.010502927968865552
Baseline-NN-MSE,v_y,541.529997,-0.013518209103507562
Baseline-NN-MSE,v_y,541.661997,-0.016553740653805923
Baseline-NN-MSE,v_y,541.793997,-0.020170331943632182
Baseline-NN-MSE,v_y,541.925997,-0.019936723918620107
Baseline-NN-MSE,v_y,542.057997,-0.02021832067333527
Baseline-NN-MSE,v_y,542.189997,-0.019238939133727095
Baseline-NN-MSE,v_y,542.321997,-0.0188207879380375
Baseline-NN-MSE,v_y,542.453997,-0.01906400665317351
Baseline-NN-MSE,v_y,542.585997,-0.018931099532635068
Baseline-NN-MSE,v_y,542.717997,-0.017931294672774312
Baseline-NN-MSE,v_y,542.849997,-0.016312400164675233
Baseline-NN-MSE,v_y,542.981997,-0.01681148661949838
Baseline-NN-MSE,v_y,543.113997,-0.016007989019197
Baseline-NN-MSE,v_y,543.179997,-0.007377052716724043
Baseline-NN-MSE,v_y,543.311997,-0.015029036136995593
Baseline-NN-MSE,v_y,543.443997,-0.014099167567698417
Baseline-NN-MSE,v_y,543.575997,-0.006418130524842931
Baseline-NN-MSE,v_y,543.740997,-0.017444289059243022
Baseline-NN-MSE,v_y,543.839997,-0.011537488954885265
Baseline-NN-MSE,v_y,543.938997,-0.005936753407435175
Baseline-NN-MSE,v_y,544.103997,-0.026956083100018607
Baseline-NN-MSE,v_y,544.235997,-0.015301022956578265
Baseline-NN-MSE,v_y,544.433997,-0.0330158632656678
Baseline-NN-MSE,v_y,544.565997,-0.020496951538796954
Baseline-NN-MSE,v_y,544.664997,-0.011127685617202364
Baseline-NN-MSE,v_y,544.763997,-0.02373245205719636
Baseline-NN-MSE,v_y,544.862997,-0.012865426769760477
Baseline-NN-MSE,v_y,545.027997,-0.022950277826932063
Baseline-NN-MSE,v_y,545.159997,-0.02195640411844272
Baseline-NN-MSE,v_y,545.291997,-0.0075904035183444254
Baseline-NN-MSE,v_y,545.423997,-0.010652629775314344
Baseline-NN-MSE,v_y,545.555997,-0.006922151658557828
Baseline-NN-MSE,v_y,545.687997,-0.0031670028522626584
Baseline-NN-MSE,v_y,545.819997,-0.0014829293586736125
Baseline-NN-MSE,v_y,545.951997,-0.0024160785371749594
Baseline-NN-MSE,v_y,546.083997,-0.0028708943935281967
Baseline-NN-MSE,v_y,546.215997,-0.006871884413309082
Baseline-NN-MSE,v_y,546.347997,-0.00938883899628569
Baseline-NN-MSE,v_y,546.479997,-0.010463381845980693
Baseline-NN-MSE,v_y,546.611997,-0.0036208934315420833
Baseline-NN-MSE,v_y,546.743997,0.001774728265727667
Baseline-NN-MSE,v_y,546.875997,0.0022329417760848114
Baseline-NN-MSE,v_y,547.007997,0.00012825364909041514
Baseline-NN-MSE,v_y,547.106997,-0.0012454614613252243
Baseline-NN-MSE,v_y,547.205997,-0.002881128225822146
Baseline-NN-MSE,v_y,547.304997,-0.005297832654880994
Baseline-NN-MSE,v_y,547.469997,-0.01862896210457579
Baseline-NN-MSE,v_y,547.601997,-0.03445518387774264
Baseline-NN-MSE,v_y,547.733997,-0.02987661088597504
Baseline-NN-MSE,v_y,547.799997,-0.014733577576095058
Baseline-NN-MSE,v_y,547.931997,-0.024627927549993885
Baseline-NN-MSE,v_y,547.997997,-0.011594668659645695
Baseline-NN-MSE,v_y,548.129997,-0.010509760515815314
Baseline-NN-MSE,v_y,548.327997,-0.032327866316851896
Baseline-NN-MSE,v_y,548.459997,-0.008878022517306038
Baseline-NN-MSE,v_y,548.591997,-0.004527803777779988
Baseline-NN-MSE,v_y,548.723997,-0.0009265351805847893
Baseline-NN-MSE,v_y,548.855997,0.0010499420458173585
Baseline-NN-MSE,v_y,549.020997,-0.0019280206036232112
Baseline-NN-MSE,v_y,549.119997,0.0003770365296080838
Baseline-NN-MSE,v_y,549.317997,-0.004963662690183871
Baseline-NN-MSE,v_y,549.449997,-0.0073349348458072285
Baseline-NN-MSE,v_y,549.581997,-0.009488849047316063
Baseline-NN-MSE,v_y,549.746997,-0.017234207671345737
Baseline-NN-MSE,v_y,549.845997,-0.01428824833162299
Baseline-NN-MSE,v_y,549.977997,-0.006108830388609411
Baseline-NN-MSE,v_y,550.109997,-0.01246190181721761
Baseline-NN-MSE,v_y,550.175997,-0.004820427349035476
Baseline-NN-MSE,v_y,550.307997,-0.00697338416867458
Baseline-NN-MSE,v_y,550.373997,-0.0018973634932566534
Baseline-NN-MSE,v_y,550.571997,-0.0035530713332617694
Baseline-NN-MSE,v_y,550.769997,0.002521672453449123
Baseline-NN-MSE,v_y,550.901997,-0.001322371877738586
Baseline-NN-MSE,v_y,551.033997,-0.0032587318970474493
Baseline-NN-MSE,v_y,551.099997,-0.0031285269555212
Baseline-NN-MSE,v_y,551.231997,-0.010808911487137224
Baseline-NN-MSE,v_y,551.297997,-0.005788609189253132
Baseline-NN-MSE,v_y,551.429997,-0.014391870367688782
Baseline-NN-MSE,v_y,551.495997,-0.008618576299672283
Baseline-NN-MSE,v_y,551.627997,-0.0183393763637592
Baseline-NN-MSE,v_y,551.693997,-0.009581276779088356
Baseline-NN-MSE,v_y,551.792997,-0.009486651721459446
Baseline-NN-MSE,v_y,551.858997,-0.00787909760757756
Baseline-NN-MSE,v_y,551.990997,-0.0062662567534209485
Baseline-NN-MSE,v_y,552.056997,-0.0029580945690609387
Baseline-NN-MSE,v_y,552.155997,-0.004190557032284426
Baseline-NN-MSE,v_y,552.221997,-0.0010647531427749254
Baseline-NN-MSE,v_y,552.287997,-0.0006506825940978999
Baseline-NN-MSE,v_y,552.386997,0.0006496360704101381
Baseline-NN-MSE,v_y,552.452997,0.0009717146892334258
Baseline-NN-MSE,v_y,552.551997,0.002312658681720873
Baseline-NN-MSE,v_y,552.617997,0.0016372946512544923
Baseline-NN-MSE,v_y,552.683997,0.0014799226575122476
Baseline-NN-MSE,v_y,552.782997,-0.00010892502984789776
Baseline-NN-MSE,v_y,552.848997,-0.0013197275825729687
Baseline-NN-MSE,v_y,552.947997,-0.005173370113597298
Baseline-NN-MSE,v_y,553.013997,-0.004325996181459812
Baseline-NN-MSE,v_y,553.145997,-0.01224025466875324
Baseline-NN-MSE,v_y,553.211997,-0.007708765988923678
Baseline-NN-MSE,v_y,553.277997,-0.008302106389100623
Baseline-NN-MSE,v_y,553.343997,-0.008904487702323854
Baseline-NN-MSE,v_y,553.442997,-0.009587658122663663
Baseline-NN-MSE,v_y,553.508997,-0.010034787726546486
Baseline-NN-MSE,v_y,553.607997,-0.009629930278508378
Baseline-NN-MSE,v_y,553.739997,-0.02611046727258578
Baseline-NN-MSE,v_y,553.805997,-0.005229683156994666
Baseline-NN-MSE,v_y,553.904997,-0.010931449910858506
Baseline-NN-MSE,v_y,553.970997,0.000981985026418105
Baseline-NN-MSE,v_y,554.102997,0.010384548239602012
