scenario,signal,t_s,error_est_minus_gt
ours,front_sum_fy,48.906,16.353145628665416
ours,front_sum_fy,48.972,15.570235263821274
ours,front_sum_fy,49.005,15.699862199226601
ours,front_sum_fy,49.038,15.805016902054177
ours,front_sum_fy,49.104,15.620407183859527
ours,front_sum_fy,49.17,15.796758103456156
ours,front_sum_fy,49.236,16.04195035442595
ours,front_sum_fy,49.302,16.272957370890452
ours,front_sum_fy,49.368,16.326938327510078
ours,front_sum_fy,49.434,14.862591122276925
ours,front_sum_fy,49.5,15.304646348397796
ours,front_sum_fy,49.566,15.200190470232826
ours,front_sum_fy,49.632,15.436675382724744
ours,front_sum_fy,49.698,15.654435741317798
ours,front_sum_fy,49.731,15.671410776703794
ours,front_sum_fy,49.764,15.663296446179316
ours,front_sum_fy,49.83,14.605712711151142
ours,front_sum_fy,49.896,14.896522982071275
ours,front_sum_fy,49.929,15.537441503251003
ours,front_sum_fy,49.962,15.00659210099937
ours,front_sum_fy,50.028,14.316521434913525
ours,front_sum_fy,50.094,14.16092635435777
ours,front_sum_fy,50.16,13.81792524289456
ours,front_sum_fy,50.226,13.162872844768941
ours,front_sum_fy,50.292,13.056429346821702
ours,front_sum_fy,50.325,12.545381685022804
ours,front_sum_fy,50.358,12.408579118325825
ours,front_sum_fy,50.424,12.610501764420022
ours,front_sum_fy,50.49,12.854727564496244
ours,front_sum_fy,50.556,13.397805981850126
ours,front_sum_fy,50.622,13.976027347302079
ours,front_sum_fy,50.688,13.9873777142613
ours,front_sum_fy,50.754,13.836626736359477
ours,front_sum_fy,50.82,15.3514189149235
ours,front_sum_fy,50.886,15.747279452018518
ours,front_sum_fy,50.952,15.998830124857363
ours,front_sum_fy,51.018,17.7187262399857
ours,front_sum_fy,51.084,17.628558346671554
ours,front_sum_fy,51.15,16.826913390332464
ours,front_sum_fy,51.216,17.11586694519559
ours,front_sum_fy,51.249,17.017329916902185
ours,front_sum_fy,51.282,17.35317571435857
ours,front_sum_fy,51.348,17.564204735484168
ours,front_sum_fy,51.414,18.474331229101097
ours,front_sum_fy,51.447,18.329560149959434
ours,front_sum_fy,51.48,16.52274422788871
ours,front_sum_fy,51.546,17.084539756985663
ours,front_sum_fy,51.612,16.54500364605431
ours,front_sum_fy,51.678,14.284479979013582
ours,front_sum_fy,51.744,13.921200697861764
ours,front_sum_fy,51.81,11.826975361642326
ours,front_sum_fy,51.843,12.197715300285779
ours,front_sum_fy,51.876,11.625804086463177
ours,front_sum_fy,51.942,10.589276873311746
ours,front_sum_fy,52.008,8.954068408434544
ours,front_sum_fy,52.074,7.6349637704784215
ours,front_sum_fy,52.14,6.976419263078
ours,front_sum_fy,52.206,6.091636946201692
ours,front_sum_fy,52.272,5.228478466463162
ours,front_sum_fy,52.338,4.724801142382006
ours,front_sum_fy,52.371,4.4372825409889245
ours,front_sum_fy,52.404,6.64553032612843
ours,front_sum_fy,52.47,6.446861516949326
ours,front_sum_fy,52.536,6.633274326502935
ours,front_sum_fy,52.569,7.298587072912454
ours,front_sum_fy,52.602,11.623482711332272
ours,front_sum_fy,52.668,13.11828333873737
ours,front_sum_fy,52.734,14.632061242808732
ours,front_sum_fy,52.767,16.964746494158362
ours,front_sum_fy,52.8,18.90845708076094
ours,front_sum_fy,52.866,18.220304644320976
ours,front_sum_fy,52.932,19.467636531470276
ours,front_sum_fy,52.965,19.315380915793256
ours,front_sum_fy,52.998,19.054584835591925
ours,front_sum_fy,53.064,16.849342818798846
ours,front_sum_fy,53.13,17.9654896086368
ours,front_sum_fy,53.196,16.88235642077281
ours,front_sum_fy,53.262,14.878741164699946
ours,front_sum_fy,53.328,14.247108420674664
ours,front_sum_fy,53.394,12.153491705515918
ours,front_sum_fy,53.46,11.9291349880272
ours,front_sum_fy,53.526,11.945048019537467
ours,front_sum_fy,53.592,10.927336646383331
ours,front_sum_fy,53.658,9.409936416330197
ours,front_sum_fy,53.691,8.82457540748402
ours,front_sum_fy,53.724,8.875685240044234
ours,front_sum_fy,53.757,8.391739284270898
ours,front_sum_fy,53.922,8.391220722885436
ours,front_sum_fy,54.087,7.883504652265032
ours,front_sum_fy,54.252,7.154847408697577
ours,front_sum_fy,54.417,8.377071921945692
ours,front_sum_fy,54.582,6.750887463880758
ours,front_sum_fy,54.747,5.547926638320625
ours,front_sum_fy,54.912,4.882230416996677
ours,front_sum_fy,55.077,5.76367597292527
ours,front_sum_fy,55.242,4.98893373679995
ours,front_sum_fy,55.407,5.822516567096859
ours,front_sum_fy,55.572,6.902039762565273
ours,front_sum_fy,55.737,6.685824549139475
ours,front_sum_fy,55.902,6.558487692731042
ours,front_sum_fy,56.067,5.726163234379001
ours,front_sum_fy,56.232,5.567496460066543
ours,front_sum_fy,56.397,4.5613973934079795
ours,front_sum_fy,56.562,2.325657460123111
ours,front_sum_fy,56.727,0.6294262889326427
ours,front_sum_fy,56.892,-0.16006928980983515
ours,front_sum_fy,57.057,-0.9936314619692475
ours,front_sum_fy,57.222,-0.8426281496505297
ours,front_sum_fy,57.387,-1.3415260767330697
ours,front_sum_fy,57.552,-0.7739302143639404
ours,front_sum_fy,57.717,-1.0458066265797168
ours,front_sum_fy,57.882,-2.8207075028760507
ours,front_sum_fy,58.047,-5.992242941286815
ours,front_sum_fy,58.212,-11.527529797427675
ours,front_sum_fy,58.377,-14.613476217219457
ours,front_sum_fy,58.542,-14.52035269265778
ours,front_sum_fy,58.707,-18.20032191610119
ours,front_sum_fy,58.872,-20.33490351448154
ours,front_sum_fy,59.037,-25.2920073957919
ours,front_sum_fy,59.202,-27.225803811028896
ours,front_sum_fy,59.367,-29.014835568995352
ours,front_sum_fy,59.532,-28.525017092221844
ours,front_sum_fy,59.697,-32.443526984983805
ours,front_sum_fy,59.862,-28.9294419008732
ours,front_sum_fy,60.027,-34.5255024439673
ours,front_sum_fy,60.192,-35.54391418091848
ours,front_sum_fy,60.357,-35.41915239819542
ours,front_sum_fy,60.522,-35.297374936638334
ours,front_sum_fy,60.687,-38.67818674532481
ours,front_sum_fy,60.852,-38.83552652650724
ours,front_sum_fy,61.017,-35.32595993544885
ours,front_sum_fy,61.182,-37.78442836192124
ours,front_sum_fy,61.347,-39.95901304446181
ours,front_sum_fy,61.512,-40.60657898690073
ours,front_sum_fy,61.677,-39.07084291844467
ours,front_sum_fy,61.842,-28.95594028804942
ours,front_sum_fy,62.007,-38.972064419010394
ours,front_sum_fy,62.172,-31.018238037187643
ours,front_sum_fy,62.337,-26.98233280981765
ours,front_sum_fy,62.502,-13.885130999495004
ours,front_sum_fy,62.667,-0.9554899735470954
ours,front_sum_fy,62.832,5.45390052152073
ours,front_sum_fy,62.997,7.69744826366199
ours,front_sum_fy,63.162,9.573015139399928
ours,front_sum_fy,63.327,14.19930174530451
ours,front_sum_fy,63.492,15.258776777485764
ours,front_sum_fy,63.657,16.611976740756234
ours,front_sum_fy,63.822,19.89035504823684
ours,front_sum_fy,63.987,20.726059171861948
ours,front_sum_fy,64.152,22.674943545069993
ours,front_sum_fy,64.317,25.563908365422293
ours,front_sum_fy,64.482,29.842150209219113
ours,front_sum_fy,64.647,27.251549868966038
ours,front_sum_fy,64.812,33.36105417918725
ours,front_sum_fy,64.977,35.41808329206367
ours,front_sum_fy,65.142,36.863358142163065
ours,front_sum_fy,65.307,34.14271608089666
ours,front_sum_fy,65.472,36.99704015051827
ours,front_sum_fy,65.637,25.584143279721047
ours,front_sum_fy,65.802,28.73198453954012
ours,front_sum_fy,65.967,25.203604517235476
ours,front_sum_fy,66.132,22.873366467264077
ours,front_sum_fy,66.297,35.82400510704883
ours,front_sum_fy,66.462,37.15313270600427
ours,front_sum_fy,66.627,31.698615491701958
ours,front_sum_fy,66.792,30.03245203652
ours,front_sum_fy,66.957,41.71507863940394
ours,front_sum_fy,67.122,31.85171622335986
ours,front_sum_fy,67.287,32.37409545435878
ours,front_sum_fy,67.452,30.166143175309173
ours,front_sum_fy,67.617,29.77385269428305
ours,front_sum_fy,67.782,33.11737204864335
ours,front_sum_fy,67.947,30.551842243078283
ours,front_sum_fy,68.112,28.239223923513464
ours,front_sum_fy,68.277,23.8453944024005
ours,front_sum_fy,68.442,22.021261437466222
ours,front_sum_fy,68.607,24.081205042679187
ours,front_sum_fy,68.772,22.95551670251615
ours,front_sum_fy,68.937,22.857126247239137
ours,front_sum_fy,69.102,26.31512742588029
ours,front_sum_fy,69.267,16.47932069998592
ours,front_sum_fy,69.432,11.235468792235771
ours,front_sum_fy,69.597,-4.15029476424035
ours,front_sum_fy,69.762,-14.620504950527817
ours,front_sum_fy,69.927,-19.320450931892026
ours,front_sum_fy,70.092,-24.878479273416986
ours,front_sum_fy,70.257,-24.271194507622454
ours,front_sum_fy,70.422,-19.697354473227335
ours,front_sum_fy,70.587,-23.24978677694844
ours,front_sum_fy,70.752,-22.264561508566146
ours,front_sum_fy,70.917,-24.745745393138264
ours,front_sum_fy,71.082,-24.531421854185112
ours,front_sum_fy,71.247,-25.848814158349512
ours,front_sum_fy,71.412,-21.921726229732826
ours,front_sum_fy,71.577,-29.38739781158722
ours,front_sum_fy,71.742,-32.9240909111536
ours,front_sum_fy,71.907,-34.61937939493055
ours,front_sum_fy,72.072,-37.5543641253071
ours,front_sum_fy,72.237,-39.58227558034446
ours,front_sum_fy,72.402,-39.22181431085113
ours,front_sum_fy,72.567,-32.361344867859884
ours,front_sum_fy,72.732,-34.49433054396047
ours,front_sum_fy,72.897,-35.706998617125805
ours,front_sum_fy,73.062,-37.82822687793367
ours,front_sum_fy,73.227,-32.60345019412216
ours,front_sum_fy,73.392,-29.512566849569453
ours,front_sum_fy,73.557,-10.554500024193203
ours,front_sum_fy,73.722,-15.866485723260212
ours,front_sum_fy,73.887,-1.8141755488996978
ours,front_sum_fy,74.052,-10.443987373246955
ours,front_sum_fy,74.217,-1.0874118015598242
ours,front_sum_fy,74.547,-39.15664636968222
ours,front_sum_fy,74.712,-37.95256010478511
ours,front_sum_fy,74.877,-36.21624745967699
ours,front_sum_fy,75.207,-34.36460944554449
ours,front_sum_fy,75.372,-22.794901792164467
ours,front_sum_fy,75.537,-23.407502507132705
ours,front_sum_fy,75.702,-21.646158348387985
ours,front_sum_fy,75.867,-18.319559596443753
ours,front_sum_fy,76.032,-15.827820426880038
ours,front_sum_fy,76.197,-10.450256241566478
ours,front_sum_fy,76.362,-5.798085641762313
ours,front_sum_fy,76.526999,-0.2318144845873329
ours,front_sum_fy,76.692,5.471588197516805
ours,front_sum_fy,76.857,13.131754247435339
ours,front_sum_fy,77.022,19.44161971871381
ours,front_sum_fy,77.187,22.567473477101572
ours,front_sum_fy,77.352,31.46023646558055
ours,front_sum_fy,77.516999,29.973741230554424
ours,front_sum_fy,77.682,35.04124186399599
ours,front_sum_fy,77.847,43.48717529495434
ours,front_sum_fy,78.012,43.974352232708725
ours,front_sum_fy,78.177,36.8788787949303
ours,front_sum_fy,78.342,39.41686731649543
ours,front_sum_fy,78.506999,36.82277046765512
ours,front_sum_fy,78.672,27.405717943363925
ours,front_sum_fy,78.837,27.19777681669723
ours,front_sum_fy,79.002,23.167184106505374
ours,front_sum_fy,79.167,29.00819970061343
ours,front_sum_fy,79.332,26.290434945044353
ours,front_sum_fy,79.497,35.525397702188684
ours,front_sum_fy,79.661999,43.81765093500826
ours,front_sum_fy,79.827,38.15171717867912
ours,front_sum_fy,79.992,34.88844759776498
ours,front_sum_fy,80.157,31.4380101597082
ours,front_sum_fy,80.322,24.055984924676068
ours,front_sum_fy,80.487,33.92173980386542
ours,front_sum_fy,80.651999,29.427796988574187
ours,front_sum_fy,80.817,18.20263642650218
ours,front_sum_fy,80.982,23.739943690216933
ours,front_sum_fy,81.147,23.95577911207147
ours,front_sum_fy,81.312,16.659515546632633
ours,front_sum_fy,81.477,16.450801135695997
ours,front_sum_fy,81.641999,32.27529150832129
ours,front_sum_fy,81.806999,27.859547059620468
ours,front_sum_fy,81.972,28.743546938613235
ours,front_sum_fy,82.137,22.954986891862177
ours,front_sum_fy,82.302,51.49653792288507
ours,front_sum_fy,82.467,39.04628282879332
ours,front_sum_fy,82.631999,34.449286591833584
ours,front_sum_fy,82.796999,43.894070291432115
ours,front_sum_fy,82.962,36.99615463257271
ours,front_sum_fy,83.127,36.99343935515623
ours,front_sum_fy,83.292,36.66515926693677
ours,front_sum_fy,83.457,27.842877149008018
ours,front_sum_fy,83.622,22.50921441761966
ours,front_sum_fy,83.786999,35.12559079710479
ours,front_sum_fy,83.952,18.945458491410818
ours,front_sum_fy,84.117,23.640691661581968
ours,front_sum_fy,84.282,25.188662862383296
ours,front_sum_fy,84.447,29.435309305414478
ours,front_sum_fy,84.612,9.528285780548458
ours,front_sum_fy,84.776999,25.72428237238273
ours,front_sum_fy,84.941999,15.904968221338777
ours,front_sum_fy,85.107,18.63807789731021
ours,front_sum_fy,85.272,17.584838802131515
ours,front_sum_fy,85.437,12.159329933607836
ours,front_sum_fy,85.602,8.104564596004565
ours,front_sum_fy,85.766999,-3.143026873732289
ours,front_sum_fy,85.931999,-13.528570561632506
ours,front_sum_fy,86.097,-21.677091670575194
ours,front_sum_fy,86.262,-26.571343824840397
ours,front_sum_fy,86.427,-30.057480458439926
ours,front_sum_fy,86.592,-32.188137188575155
ours,front_sum_fy,86.756999,-39.50980028107284
ours,front_sum_fy,86.921999,-38.22001898920246
ours,front_sum_fy,87.086999,-39.39739105604326
ours,front_sum_fy,87.252,-35.584882478818656
ours,front_sum_fy,87.417,-37.44809473158932
ours,front_sum_fy,87.582,-30.360887568713736
ours,front_sum_fy,87.747,-27.877493565509667
ours,front_sum_fy,87.911999,-25.863915275932982
ours,front_sum_fy,88.076999,-20.25693528367151
ours,front_sum_fy,88.242,-37.321040846830215
ours,front_sum_fy,88.407,-33.58048689443922
ours,front_sum_fy,88.572,-27.67906217845723
ours,front_sum_fy,88.737,-31.469323982421315
ours,front_sum_fy,88.901999,-42.24563232600201
ours,front_sum_fy,89.066999,-39.17323796885273
ours,front_sum_fy,89.232,-42.06153311515891
ours,front_sum_fy,89.397,-32.31830751764062
ours,front_sum_fy,89.562,-39.29698056706934
ours,front_sum_fy,89.727,-33.15015179847529
ours,front_sum_fy,89.891999,-26.952953361858874
ours,front_sum_fy,90.056999,-18.261793424032106
ours,front_sum_fy,90.221999,-10.671587416750029
ours,front_sum_fy,90.387,-9.429490105252071
ours,front_sum_fy,90.552,-8.08573610473988
ours,front_sum_fy,90.717,-9.461576176337928
ours,front_sum_fy,90.881999,-13.795017467373413
ours,front_sum_fy,91.046999,-11.452802183475555
ours,front_sum_fy,91.211999,-7.322094064204698
ours,front_sum_fy,91.377,-6.211452422977544
ours,front_sum_fy,91.542,-3.6946972780916276
ours,front_sum_fy,91.707,-3.2866169370301
ours,front_sum_fy,91.872,-2.6888742482301797
ours,front_sum_fy,92.036999,-2.2691388717326895
ours,front_sum_fy,92.201999,-1.9314905215674294
ours,front_sum_fy,92.366999,-1.5546215458708224
ours,front_sum_fy,92.532,-0.7480067138653776
ours,front_sum_fy,92.697,-0.07892783675764203
ours,front_sum_fy,92.862,0.5635960130295077
ours,front_sum_fy,93.026999,0.5144710801440948
ours,front_sum_fy,93.191999,0.5168969459148176
ours,front_sum_fy,93.356999,-0.21841875980288217
ours,front_sum_fy,93.522,-1.3693566552406367
ours,front_sum_fy,93.687,-1.8074308336655367
ours,front_sum_fy,93.852,-2.682129895967954
ours,front_sum_fy,94.016999,-3.398820052934864
ours,front_sum_fy,94.181999,-3.955300897567497
ours,front_sum_fy,94.346999,-3.5843503339151184
ours,front_sum_fy,94.512,-3.4871452060464705
ours,front_sum_fy,94.677,-1.9842670755628191
ours,front_sum_fy,94.842,-0.28320882008729487
ours,front_sum_fy,95.006999,1.7025133766904483
ours,front_sum_fy,95.171999,2.3428260526443925
ours,front_sum_fy,95.336999,2.783568971192544
ours,front_sum_fy,95.501999,3.1281754622753404
ours,front_sum_fy,95.667,2.1243480928561134
ours,front_sum_fy,95.832,1.104697542077453
ours,front_sum_fy,95.997,-0.03316697588140982
ours,front_sum_fy,96.161999,-0.46984283769806146
ours,front_sum_fy,96.326999,-1.0991854869489739
ours,front_sum_fy,96.491999,-1.3797882487470439
ours,front_sum_fy,96.657,-1.127029903296238
ours,front_sum_fy,96.822,-1.1737732079924745
ours,front_sum_fy,96.987,-0.6774667916124999
ours,front_sum_fy,97.052999,-0.3522721177425048
ours,front_sum_fy,97.118999,-0.2634413152601842
ours,front_sum_fy,97.283999,0.048978266135199566
ours,front_sum_fy,97.448999,0.7134915203519068
ours,front_sum_fy,97.613999,0.8931027739603392
ours,front_sum_fy,97.779,1.6451150313698655
ours,front_sum_fy,97.944,1.1048054803874443
ours,front_sum_fy,98.108999,1.22895746376952
ours,front_sum_fy,98.273999,1.7577740661150862
ours,front_sum_fy,98.438999,1.9265506163745911
ours,front_sum_fy,98.603999,1.2235120908792858
ours,front_sum_fy,98.769,0.17521836954336711
ours,front_sum_fy,98.934,-0.431693746475303
ours,front_sum_fy,99.099,-0.34392431153281855
ours,front_sum_fy,99.263999,0.11941109578029474
ours,front_sum_fy,99.428999,0.49218113767880967
ours,front_sum_fy,99.593999,1.5382314204519538
ours,front_sum_fy,99.758999,2.140238951535668
ours,front_sum_fy,99.924,2.873444224229864
ours,front_sum_fy,100.089,3.0055398468174737
ours,front_sum_fy,100.253999,2.584054044490191
ours,front_sum_fy,100.418999,2.397620755603139
ours,front_sum_fy,100.583999,3.209200006837257
ours,front_sum_fy,100.748999,2.619911917518678
ours,front_sum_fy,100.914,2.688825619678642
ours,front_sum_fy,101.079,2.351677217827593
ours,front_sum_fy,101.243999,1.7605195952975183
ours,front_sum_fy,101.408999,0.9817180266792818
ours,front_sum_fy,101.573999,1.3981469489950369
ours,front_sum_fy,101.738999,0.6587769736949163
ours,front_sum_fy,101.904,0.46889832515259977
ours,front_sum_fy,102.069,1.0204267894920624
ours,front_sum_fy,102.233999,1.1945501890837535
ours,front_sum_fy,102.398999,2.1741180389794312
ours,front_sum_fy,102.563999,2.4650770824571744
ours,front_sum_fy,102.728999,2.876996326621679
ours,front_sum_fy,102.893999,2.4446712575146172
ours,front_sum_fy,103.059,2.406180061900482
ours,front_sum_fy,103.224,2.494420502161601
ours,front_sum_fy,103.388999,2.1175833727029243
ours,front_sum_fy,103.553999,1.5236984985861088
ours,front_sum_fy,103.718999,1.9329696077575065
ours,front_sum_fy,103.883999,1.9120889218602048
ours,front_sum_fy,104.049,2.3525811163453376
ours,front_sum_fy,104.214,2.6349834640371554
ours,front_sum_fy,104.378999,3.2231246765401487
ours,front_sum_fy,104.543999,3.3006342740811974
ours,front_sum_fy,104.675999,3.432133584654302
ours,front_sum_fy,104.840999,3.1228648719850494
ours,front_sum_fy,105.005999,2.9330090445557673
ours,front_sum_fy,105.171,3.1316184479055362
ours,front_sum_fy,105.335999,2.6974795101373985
ours,front_sum_fy,105.401999,2.726340086674197
ours,front_sum_fy,105.566999,2.760853458467615
ours,front_sum_fy,105.731999,2.8449166336613807
ours,front_sum_fy,105.896999,2.165482580807275
ours,front_sum_fy,105.962999,2.0639188282301433
ours,front_sum_fy,105.995999,2.202600724082245
